설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
중문동	회의실	제주특별자치도	서귀포시	관공서	LGU			제주특별자치도 서귀포시 천제연로 281		제주특별자치도 서귀포시	064-760-2292	33.2514374	126.4348664	2016-09-25
예래동	회의실	제주특별자치도	서귀포시	관공서	LGU			제주특별자치도 서귀포시 예래로 82		제주특별자치도 서귀포시	064-760-2292	33.2542814	126.3979513	2016-09-26
관광지관리사무소	관광안내소	제주특별자치도	서귀포시	관공서	LGU			제주특별자치도 서귀포시 남성중로 2-15		제주특별자치도 서귀포시	064-760-2292	33.2447447	126.5597544	2016-09-28
관광지관리사무소	화장실	제주특별자치도	서귀포시	관공서	LGU			제주특별자치도 서귀포시 남성중로 2-15		제주특별자치도 서귀포시	064-760-2292	33.2447447	126.5597544	2016-09-29
산방산관리사무소	사무실	제주특별자치도	서귀포시	관공서	LGU			제주특별자치도 서귀포시 산방로 218-10		제주특별자치도 서귀포시	064-760-2292	33.2367056	126.3128294	2016-10-01
국민체육센터	방송실	제주특별자치도	서귀포시	관공서	LGU			제주특별자치도 서귀포시 중문관광로 346		제주특별자치도 서귀포시	064-760-2292	33.2510475	126.4317627	2016-10-02
국민체육센터	수영장	제주특별자치도	서귀포시	관공서	LGU			제주특별자치도 서귀포시 중문관광로 347		제주특별자치도 서귀포시	064-760-2292	33.2487954	126.4198849	2016-10-03
강창학경기장 A	방송실	제주특별자치도	서귀포시	지역문화시설	LGU			제주특별자치도 서귀포시 중산간서로 95		제주특별자치도 서귀포시	064-760-2292	33.2596431	126.501791	2016-10-08
강창학경기장 B	사무실	제주특별자치도	서귀포시	지역문화시설	LGU			제주특별자치도 서귀포시 중산간서로 95		제주특별자치도 서귀포시	064-760-2292	33.2596431	126.501791	2016-10-09
올림픽국민생활관	체육관	제주특별자치도	서귀포시	지역문화시설	LGU			제주특별자치도 서귀포시 중산간서로 97		제주특별자치도 서귀포시	064-760-2292	33.2610161	126.4994677	2016-10-12
동홍동생활체육관	방송실	제주특별자치도	서귀포시	지역문화시설	LGU			제주특별자치도 서귀포시 중앙로 140		제주특별자치도 서귀포시	064-760-2292	33.2583114	126.563671	2016-10-13
전천후테니스장	사무실	제주특별자치도	서귀포시	지역문화시설	LGU			제주특별자치도 서귀포시 동홍로99번길 32		제주특별자치도 서귀포시	064-760-2292	33.2576567	126.5652227	2016-10-16
서귀포테니스장	실내테니장	제주특별자치도	서귀포시	지역문화시설	LGU			제주특별자치도 서귀포시 동홍로99번길 32		제주특별자치도 서귀포시	064-760-2292	33.2576567	126.5652227	2016-10-17
서귀포야구장	야구장 입구	제주특별자치도	서귀포시	지역문화시설	LGU			제주특별자치도 서귀포시 중산간서로 95		제주특별자치도 서귀포시	064-760-2292	33.2596431	126.501791	2016-10-25
이산면사무소	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 이산면 이산로 201	경상북도 영주시 이산면 원리 443-3	경상북도 영주시청	054-639-6243	36.8218353	128.6562243	2016-06-01
평은면사무소	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 평은면 천상로 70-27	경상북도 영주시 평은면 산 75-10	경상북도 영주시청	054-639-6243	36.7584153	128.68852	2016-06-01
하망동주민센터	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 영주로280번길 21 (하망동)	경상북도 영주시 하망동 299-8	경상북도 영주시청	054-639-6243	36.8238941	128.6303483	2016-06-01
휴천1동주민센터	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 남간로 18 (휴천동)	경상북도 영주시 휴천동 703	경상북도 영주시청	054-639-6243	36.8184799	128.6298883	2016-06-01
휴천3동주민센터	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 구성로273번길 30 (휴천동)	경상북도 영주시 휴천동 667-2	경상북도 영주시청	054-639-6243	36.81781	128.6259114	2016-06-01
공설시장	시장구역 내	경상북도	영주시	기타	LGU	Public WiFi Free	Nov-15	경상북도 영주시 구성로330번길 34-1 (하망동)	경상북도 영주시 하망동 362-4	경상북도 영주시청	054-639-6243	36.8226994	128.6265304	2016-06-01
단산면사무소	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 단산면 옥대로 36	경상북도 영주시 단산면 옥대리 199-3	경상북도 영주시청	054-639-6243	36.9513031	128.6194859	2016-06-01
문수마을	"1층, 2층"	경상북도	영주시	서민·복지시설	LGU	Public WiFi Free	Nov-15	경상북도 영주시 문수면 문수로825번길 101-14	경상북도 영주시 문수면 대양리 541-11	경상북도 영주시청	054-639-6243	36.7285689	128.5867485	2016-06-01
문수면사무소	민원실	경상북도	영주시	관광서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 문수면 문수로1363번길 35	경상북도 영주시 문수면 적동리 466-1	경상북도 영주시청	054-639-6243	36.7721316	128.6304385	2016-06-01
보현마을	"1층, 2층"	경상북도	영주시	서민·복지시설	LGU	Public WiFi Free	Nov-15	경상북도 영주시 문수면 문수로825번길 101-24	경상북도 영주시 문수면 대양리 541-8	경상북도 영주시청	054-639-6243	36.7288898	128.5867372	2016-06-01
안정면사무소	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 안정면 신재로 537	경상북도 영주시 안정면 신전리 75-2	경상북도 영주시청	054-639-6243	36.8459827	128.5567281	2016-06-01
영주 시내버스터미널	대합실	경상북도	영주시	교통시설	LGU	Public WiFi Free	Nov-15	경상북도 영주시 구성로 305 (휴천3동)	경상북도 영주시 휴천3동 672-5	경상북도 영주시청	054-639-6243	36.8203382	128.6263056	2016-06-01
장수면사무소	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 장수면 장수로 50	경상북도 영주시 장수면 반구리 1040-1	경상북도 영주시청	054-639-6243	36.7747183	128.5786898	2016-06-01
평은면 보건지소	민원실	경상북도	영주시	관공서	LGU	Public WiFi Free	Nov-15	경상북도 영주시 평은면 천상로 70-27	경상북도 영주시 평은리 산 75-10	경상북도 영주시청	054-639-6243	36.7583666	128.6888997	2016-06-01
풍기인삼시장	1층 시장구역 내	경상북도	영주시	기타	LGU	Public WiFi Free	Nov-15	경상북도 영주시 풍기읍 인삼로 8	경상북도 영주시 풍기읍 서부리 145-3	경상북도 영주시청	054-639-6243	36.8729989	128.5236098	2016-06-01
근로자종합복지관(대전)	근로자종합복지관(대전) 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 대화로10	대전광역시 대덕구 대화동 3-3	대전광역시 대덕구청	042-608-6093	36.36688	127.40998	2015-03-25
송촌시장	송촌시장 내	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 동춘당로 83	대전광역시 대덕구 송촌동 476	대전광역시 대덕구청	042-608-6093	36.364626	127.439906	2015-03-25
대덕구장애인종합복지관	대덕구장애인종합복지관 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 신탄진로 77	대전광역시 대덕구 연축동 307-4	대전광역시 대덕구청	042-608-6093	36.387704	127.422095	2015-03-25
대덕구청	대덕구청 본관 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 대전로1033번길 20	대전광역시 대덕구 오정동 500	대전광역시 대덕구청	042-608-6093	36.346603	127.415703	2015-03-25
대덕구청	대덕구청 본관 2층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 대전로1033번길 20	대전광역시 대덕구 오정동 500	대전광역시 대덕구청	042-608-6093	36.346603	127.415703	2015-03-25
대덕구청	대덕구청 본관 3층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 대전로1033번길 20	대전광역시 대덕구 오정동 500	대전광역시 대덕구청	042-608-6093	36.346603	127.415703	2015-03-25
산업보건복지센터	산업보건복지센터 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 대덕대로1409번길 19	대전광역시 대덕구 문평동 82	대전광역시 대덕구청	042-608-6093	36.446427	127.405217	2015-03-25
대전산재병원 별관2	대전산재병원 별관2 2층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 계족로 637	대전광역시 대덕구 법동 285-3	대전광역시 대덕구청	042-608-6093	36.368574	127.428499	2015-03-25
대전산재병원	대전산재병원 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 계족로 637	대전광역시 대덕구 법동 285-3	대전광역시 대덕구청	042-608-6093	36.368574	127.428499	2015-03-25
대전산재병원 별관1	대전산재병원 별관1 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 계족로 637	대전광역시 대덕구 법동 285-3	대전광역시 대덕구청	042-608-6093	36.368574	127.428499	2015-03-25
대전산재병원 장례식장	대전산재병원 장례식장 지하1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 계족로 637	대전광역시 대덕구 법동 285-3	대전광역시 대덕구청	042-608-6093	36.368574	127.428499	2015-03-25
대전산재병원 신관	대전산재병원 신관 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 계족로 637	대전광역시 대덕구 법동 285-3	대전광역시 대덕구청	042-608-6093	36.368574	127.428499	2015-03-25
대덕구청 의회	대덕구청 의회 3층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 대전로 1033번길 20 (오정동)	대전광역시 대덕구 오정동 500	대전광역시 대덕구청	042-608-6093	36.346591	127.41539	2015-03-25
오정동 주민센터	오정동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 한밭대로 972번길 92 (오정동)	대전광역시 대덕구 오정동 87-8	대전광역시 대덕구청	042-608-6093	36.353773	127.40985	2015-03-25
회덕동 주민센터	회덕동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 대전로 1376 (읍내동)	대전광역시 대덕구 읍내동 344-1	대전광역시 대덕구청	042-608-6093	36.376254	127.42144	2015-03-25
비래동 주민센터	비래동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 비래동로 10 (비래동)	대전광역시 대덕구 비래동 140-5	대전광역시 대덕구청	042-608-6093	36.358666	127.450834	2015-03-25
중리동 주민센터	중리동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 중리남로 47 (중리동)	대전광역시 대덕구 중리동 207-1	대전광역시 대덕구청	042-608-6093	36.361518	127.426891	2015-03-25
법1동 주민센터	법1동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 계족로 663번길 36	대전광역시 대덕구 법1동 283-3	대전광역시 대덕구청	042-608-6093	36.37071	127.426764	2015-03-25
법2동 주민센터	법2동 주민센터 2층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 동춘당로 187 (법2동)	대전광역시 대덕구 법2동 192-1	대전광역시 대덕구청	042-608-6093	36.367181	127.430844	2015-03-25
신탄진동 주민센터	신탄진동 주민센터 2층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 신탄진로 830 (신탄진동)	대전광역시 대덕구 신탄진동 120-1	대전광역시 대덕구청	042-608-6093	36.442834	127.452964	2015-03-25
석봉동 주민센터	석봉동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 석봉로 37번길 15 (석봉동)	대전광역시 대덕구 석봉동 189-24	대전광역시 대덕구청	042-608-6093	36.449254	127.424852	2015-03-25
덕암동 주민센터	덕암동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 덕암북로 104번길 60 (덕암동)	대전광역시 대덕구 덕암동 48-2	대전광역시 대덕구청	042-608-6093	36.432737	127.423546	2015-03-25
목상동 주민센터	목상동 주민센터 1층	대전광역시	대덕구	관공서	LGU			대전광역시 대덕구 대덕대로 1470번길 7 (목상동)	대전광역시 대덕구 목상동 184-2	대전광역시 대덕구청	042-608-6093	36.44843	127.412225	2015-03-25
대전자모원	대전자모원 2층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 덕암로 118번길 47 (상서동)	대전광역시 대덕구 상서동 830-6	대전광역시 대덕구청	042-608-6093	36.432737	127.423546	2015-03-25
다문화지원센터	다문화지원센터 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 오정로 112 (오정동)	대전광역시 대덕구 오정동 74-4	대전광역시 대덕구청	042-608-6093	36.353086	127.414619	2015-03-25
시립체육재활원	시립체육재활원 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 대화로 50번길 76 (대화동)	대전광역시 대덕구 대화동 3-3	대전광역시 대덕구청	042-608-6093	36.36688	127.40998	2015-03-25
무지개복지공장	무지개복지공장 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 대덕대로 1417번길 80 (문평동)	대전광역시 대덕구 문평동 77-5	대전광역시 대덕구청	042-608-6093	36.448247	127.405574	2015-03-25
장애인종합복지관	장애인종합복지관 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 신탄진로 77 (연축동)	대전광역시 대덕구 연축동 307-4	대전광역시 대덕구청	042-608-6093	36.442834	127.452964	2015-03-25
대덕종합사회복지관	대덕종합사회복지관 1층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 덕암로 234번길 44 (덕암동)	대전광역시 대덕구 덕암동 48-2	대전광역시 대덕구청	042-608-6093	36.432737	127.423546	2015-03-25
대덕종합사회복지관	대덕종합사회복지관 2층	대전광역시	대덕구	서민·복지시설	LGU			대전광역시 대덕구 덕암로 234번길 44 (덕암동)	대전광역시 대덕구 덕암동 48-2	대전광역시 대덕구청	042-608-6093	36.432737	127.423546	2015-03-25
