설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
시 청소년쉼터	복지시설	광주광역시	북구	복지시설	SKT	Public WiFi Free		광주광역시 북구 중가로 43	광주광역시 북구 유동 107-5	광주광역시청	062-613-3021	35.1598005	126.9050821	2015-11-25
동부시장	전통시장	광주광역시	북구	전통시장	SKT	Public WiFi Free		광주광역시 북구 중문로 9번길 39	광주광역시 북구 중흥동 272-6	광주광역시청	062-613-3021	35.1738664	126.9163332	2015-11-25
꿈나무사회복지관	복지시설	광주광역시	북구	복지시설	SKT	Public WiFi Free		광주광역시 북구 중문로 지하58	광주광역시 북구 우산동 86	광주광역시청	062-613-3021	35.1777487	126.9206019	2015-11-25
중흥1동주민센터	관공서	광주광역시	북구	관공서	SKT	Public WiFi Free		광주광역시 북구 중흥로183번길 7	광주광역시 북구 중흥동 650-7	광주광역시청	062-613-3021	35.1616387	126.9139442	2015-11-25
북구노인복지센터	복지시설	광주광역시	북구	복지시설	SKT	Public WiFi Free		광주광역시 북구 천인지로173번길 9	광주광역시 북구 문흥동 1009-1	광주광역시청	062-613-3021	35.1842352	126.9158571	2015-11-25
북광주우체국	관공서	광주광역시	북구	관공서	SKT	Public WiFi Free		광주광역시 북구 태봉로 15	광주광역시 북구 임동 63	광주광역시청	062-613-3021	35.1602587	126.901003	2015-11-25
외할머니댁지역아동센터	복지시설	광주광역시	북구	복지시설	SKT	Public WiFi Free		광주광역시 북구 필문대로 77-1	광주광역시 북구 풍향동 581-18	광주광역시청	062-613-3021	35.1627943	126.9279616	2015-11-25
국립광주박물관	관공서	광주광역시	북구	관공서	SKT	Public WiFi Free		광주광역시 북구 하서로 110	광주광역시 북구 매곡동 산83-3	광주광역시청	062-613-3021	35.1880949	126.8832703	2015-11-25
북구건강가정지원센터	복지시설	광주광역시	북구	복지시설	SKT	Public WiFi Free		광주광역시 북구 하서로 195	광주광역시 북구 양산동 633-1	광주광역시청	062-613-3021	35.1929694	126.8760164	2015-11-25
가교행복빌라	복지시설	광주광역시	북구	복지시설	SKT	Public WiFi Free		광주광역시 북구 하서로 600-11	광주광역시 북구 본촌동 485-5	광주광역시청	062-613-3021	35.2263067	126.885083	2015-11-25
효령노인복지타운	복지시설	광주광역시	북구	복지시설	SKT	Public WiFi Free		광주광역시 북구 하서로 950	광주광역시 북구 효령동 476-1	광주광역시청	062-613-3021	35.2430613	126.9112478	2015-11-25
서구장애인복지관	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 경열로 127	광주광역시 서구 양동 288-6	광주광역시청	062-613-3021	35.15336	126.8991764	2015-11-25
서구청	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 경열로 33	광주광역시 서구 농성동 299	광주광역시청	062-613-3021	35.1517151	126.8899202	2015-11-25
광천동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 광천2길 9	광주광역시 서구 광천동 206-14	광주광역시청	062-613-3021	35.1643826	126.8802616	2015-11-25
서구노인종합복지관	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 군분2로 55	광주광역시 서구 화정동 23-231	광주광역시청	062-613-3021	35.1580875	126.8802532	2015-11-25
엠마우스일터	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 금호운천길 5	광주광역시 서구 금호동 371-6	광주광역시청	062-613-3021	35.1360336	126.8574496	2015-11-25
빛고을체육관	기타	광주광역시	서구	기타	SKT	Public WiFi Free		광주광역시 서구 금화로 278	광주광역시 서구 풍암동 423-2	광주광역시청	062-613-3021	35.1333512	126.877248	2015-11-25
서창동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 눌재로 412	광주광역시 서구 세하동 553-1	광주광역시청	062-613-3021	35.114474	126.8302474	2015-11-25
용두동보건지소	보건지소	광주광역시	서구	보건지소	SKT	Public WiFi Free		광주광역시 서구 눌재로 412	광주광역시 서구 세하동 553-1	광주광역시청	062-613-3021	35.114474	126.8302474	2015-11-25
농성동우체국	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 대남대로 481	광주광역시 서구 농성동 648-3	광주광역시청	062-613-3021	35.1524205	126.8846426	2015-11-25
양동현장민원실	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 독립로 200번길 7	광주광역시 서구 양동 96-4	광주광역시청	062-613-3021	35.1500781	126.9069283	2015-11-25
서구교통현장민원실	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 매월2로 53	광주광역시 서구 매월동 948	광주광역시청	062-613-3021	35.1158782	126.8628687	2015-11-25
치평동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 상무공원로 62	광주광역시 서구 치평동 1171-11	광주광역시청	062-613-3021	35.1499584	126.8432947	2015-11-25
김대중컨벤션센터	기타	광주광역시	서구	기타	SKT	Public WiFi Free		광주광역시 서구 상무누리로 30	광주광역시 서구 치평동 1159-2	광주광역시청	062-613-3021	35.1468036	126.840509	2015-11-25
상록도서관	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 상무대로1171번길 11	광주광역시 서구 농성동 311-11	광주광역시청	062-613-3021	35.1552151	126.8889497	2015-11-25
농성1동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 상무대로1189번길 23	광주광역시 서구 농성1동 329-1	광주광역시청	062-613-3021	35.1567192	126.889694	2015-11-25
양3동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 상무대로1223번길 16	광주광역시 서구 양동 408-4	광주광역시청	062-613-3021	35.1573866	126.8941447	2015-11-25
쌍촌복지어린이집	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 쌍학로 47	광주광역시 서구 쌍촌동 1229	광주광역시청	062-613-3021	35.1470692	126.8696773	2015-11-25
서구건강생활지원센터	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 쌍학로 47	광주광역시 서구 쌍촌동 1229	광주광역시청	062-613-3021	35.1470692	126.8696773	2015-11-25
화정4동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 염화로83번길 3	광주광역시 서구 화정4동 919-1	광주광역시청	062-613-3021	35.1417988	126.8737502	2015-11-25
금호1동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 운천로31번길 17	광주광역시 서구 금호동 747-8	광주광역시청	062-613-3021	35.1351896	126.8572009	2015-11-25
상무1동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 월드컵4강로197번길 20	광주광역시 서구 쌍촌동 333-7	광주광역시청	062-613-3021	35.1537728	126.8672872	2015-11-25
동청동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 유림로98번길 8	광주광역시 서구 동천동 611	광주광역시청	062-613-3021	35.1708885	126.8646688	2015-11-25
서광주농협본점	기타	광주광역시	서구	기타	SKT	Public WiFi Free		광주광역시 서구 죽봉대로 107	광주광역시 서구 광천동 60-7	광주광역시청	062-613-3021	35.1630587	126.8831349	2015-11-25
양동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 천변좌로222번길 3-2	광주광역시 서구 양동 307-36	광주광역시청	062-613-3021	35.1548109	126.9010096	2015-11-25
금호2동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 풍금로 135	광주광역시 서구 금호동 811-1	광주광역시청	062-613-3021	35.1289773	126.8571108	2015-11-25
빛고을국악전수관(서구문화원)	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 풍금로 182	광주광역시 서구 금호동 790	광주광역시청	062-613-3021	35.1320451	126.8597957	2015-11-25
풍암동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 풍암1로 27	광주광역시 서구 풍암동 1125	광주광역시청	062-613-3021	35.1247572	126.8786344	2015-11-25
서구국민체육센터	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 풍암공원로 20	광주광역시 서구 풍암동 396-19	광주광역시청	062-613-3021	35.1297965	126.8811241	2015-11-25
어린이생태학습도서관	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 풍암공원로 8	광주광역시 서구 풍암동 32-10	광주광역시청	062-613-3021	35.1285281	126.8818852	2015-11-25
빛고을청소년문화의집	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 학생독립로 37	광주광역시 서구 화정동 504-8	광주광역시청	062-613-3021	35.1410315	126.8676635	2015-11-25
농성2동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 화정로 314	광주광역시 서구 농성동 630-11	광주광역시청	062-613-3021	35.150385	126.8902556	2015-11-25
광주광역시 청소년문화의집	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free		광주광역시 서구 화정로179번길 63	광주광역시 서구 화정동 316-99	광주광역시청	062-613-3021	35.1507063	126.875804	2015-11-25
상무2동주민센터	관공서	광주광역시	서구	관공서	SKT	Public WiFi Free		광주광역시 서구 화정로85번길 17	광주광역시 서구 쌍촌동 1227-6	광주광역시청	062-613-3021	35.1465645	126.8664342	2015-11-25
광주시청자미디어센터	기타	광주광역시	서구	기타	SKT	Public WiFi Free		광주광역시 서구 회재로 905	광주광역시 서구 금호동 781-5	광주광역시청	062-613-3021	35.1238781	126.8623638	2015-11-25
염주복지회관	복지시설	광주광역시	서구	복지시설	SKT	Public WiFi Free			광주광역시 서구 풍암동 10	광주광역시청	062-613-3021	35.1263044	126.8791368	2015-11-25
대전법동전통시장	대전법동전통시장 내	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 계족산로5번안길 22	대전광역시 대덕구 법2동 199	대전광역시 대덕구청	042-608-6093	36.367075	127.431753	2015-03-25
대덕구청소년문화의집	대덕구청소년문화의집 2층	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 계족로 663번길 36	대전광역시 대덕구 법동 283-3	대전광역시 대덕구청	042-608-6093	36.370747	127.426767	2015-03-25
대덕구보건소	대덕구보건소 1층	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 석봉로 38번길 55	대전광역시 대덕구 석봉동 318-1	대전광역시 대덕구청	042-608-6093	36.444899	127.426289	2015-03-25
대덕구보건소	대덕구보건소 2층	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 석봉로 38번길 55	대전광역시 대덕구 석봉동 318-1	대전광역시 대덕구청	042-608-6093	36.444899	127.426289	2015-03-25
오정농수산물시장 복합상가	오정농수산물시장 복합상가 2층	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 한밭대로 987	대전광역시 대덕구 오정동 709	대전광역시 대덕구청	042-608-6093	36.356139	127.412312	2015-03-25
오정농수산물시장 수산동	오정농수산물시장 수산동 내	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 한밭대로 987	대전광역시 대덕구 오정동 709-1	대전광역시 대덕구청	042-608-6093	36.356139	127.412312	2015-03-25
오정농수산물시장 채소동	오정농수산물시장 채소동 내	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 한밭대로 987	대전광역시 대덕구 오정동 709-1	대전광역시 대덕구청	042-608-6093	36.356139	127.412312	2015-03-25
느루보호작업장	느루보호작업장 1층	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 오정로 112	대전광역시 대덕구 오정동 74-4	대전광역시 대덕구청	042-608-6093	36.355744	127.407111	2015-03-25
대덕구노인종합복지관	대덕구노인종합복지관 1층	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 계족로 740번길 80	대전광역시 대덕구 읍내동 517-14	대전광역시 대덕구청	042-608-6093	36.378258	127.431449	2015-03-25
대덕구노인종합복지관	대덕구노인종합복지관 2층	대전광역시	대덕구	서민·복지시설	SKT	Publlic Wifi		대전광역시 대덕구 계족로 740번길 80	대전광역시 대덕구 읍내동 517-14	대전광역시 대덕구청	042-608-6093	36.378258	127.431449	2015-03-25
벤처타운 장영실관_1층	벤처타운 장영실관_1층	대전광역시	대덕구	기타	SKT	Publlic Wifi		대전광역시 대덕구 신일동로 105	대전광역시 대덕구 신일동 1688-5	대전광역시 대덕구청	042-608-6093	36.438057	127.413111	2015-03-25
벤처타운 장영실관_2층	벤처타운 장영실관_2층	대전광역시	대덕구	기타	SKT	Publlic Wifi		대전광역시 대덕구 신일동로 105	대전광역시 대덕구 신일동 1688-5	대전광역시 대덕구청	042-608-6093	36.438057	127.413111	2015-03-25
벤처타운 장영실관_3층	벤처타운 장영실관_3층	대전광역시	대덕구	기타	SKT	Publlic Wifi		대전광역시 대덕구 신일동로 105	대전광역시 대덕구 신일동 1688-5	대전광역시 대덕구청	042-608-6093	36.438057	127.413111	2015-03-25
